!anime-metadata-db-index	1
!stats	franchises=1	series=502	seasons=594	episodes=8987	characters=727	staff=484	earliest=2006	latest=2026
!franchises	id	file	titles
fate	fate.yaml	フェイト|en=Fate
!series	id	file	franchise	titles
0-saiji-start-dash-monogatari	0-saiji-start-dash-monogatari.yaml		0歳児スタートダッシュ物語|ja-Latn=0-saiji Start Dash Monogatari
season	sasaki-to-pii-chan-s2	375	2		2026	WINTER		12		176314	18563		422728	
season	sawaranaide-kotesashi-kun-mini-anime-gekijou-s1	376	1		2025	FALL		12		199812				
season	sawaranaide-kotesashi-kun-s1	377	1		2025	FALL		12		187331	19196		460974	
season	second-prettiest-girl-in-class-s1	378	1		2026	SPRING		12		169580	18209		440057	
season	seihantai-na-kimi-to-boku-s1	379	1		2026	WINTER		12		184951	19010		457078	
season	seishun-buta-yarou-wa-santa-claus-no-yume-wo-minai-s1	380	1		2025	SUMMER		13		171046	18300		345596	
movie	senpai-wa-otokonoko-movie-ame-nochi-hare-film	381			2025				先輩はおとこのこ あめのち晴れ|ja=先輩はおとこのこ あめのち晴れ|ja-Latn=Senpai wa Otokonoko Movie: Ame Nochi Hare	182158	18881			
season	sentai-daishikkaku-s1	382	1		2024	SPRING		12		158417	17703		428030	
season	sentai-daishikkaku-s2	382	2		2025	SPRING		12		178781	18725		428030	
season	sentai-red-isekai-de-boukensha-ni-naru-s1	383	1		2025	WINTER		12		180052	18809		453022	
season	shabake-s1	384	1		2025	FALL		13		184997	19013		457106	
season	shibou-yuugi-de-meshi-wo-kuu-s1	385	1		2026	WINTER		11		180746	18845		453992	
season	shibuya-hachi-s1	386	1		2024	SPRING		13		176577	18492		446097	
season	shibuya-hachi-s2p2	386	2		2024	FALL		12		181835	18822			
season	shibuya-hachi-s3p3	386	3		2025	SPRING		13		185715	19274			
season	shibuya-hachi-s4p4	386	4		2025	FALL		12		195173				
movie	shijian-zhizi-film	387			2025				时间之子|zh-Latn=Shijian Zhizi	199372	19498			
season	shin-samurai-den-yaiba-s1	388	1		2025	SPRING		24		177476	18612		449857	
season	shinjiteita-nakama-tachi-ni-dungeon-okuchi-de-s1	389	1		2025	FALL		12		184322	18989		456730	
season	shinobanai-crypto-ninja-sakuya-s1	390	1		2023	FALL		13		170041				
season	shinobanai-crypto-ninja-sakuya-s2	390	2		2024	WINTER		12		172852				
season	shinobanai-crypto-ninja-sakuya-s3	390	3		2025	SUMMER		13		181867	19439			
movie	shinsei-tamamizu-monogatari-film	391			2025				新生・玉水物語|ja=新生・玉水物語|ja-Latn=Shinsei: Tamamizu Monogatari	205837				
season	shirobuta-kizoku-desu-ga-zense-no-kioku-ga-haeta-node-s1	392	1		2025	SUMMER		12		179541	18760		452300	
season	shiunji-ke-no-kodomotachi-s1	393	1		2025	SPRING		12		174802	18496		446141	
season	shou-3-ashibe-qq-goma-chan-s1	394	1		2026	SPRING		12		202386	19930			
season	shoushimin-series-s1	395	1		2024	SUMMER		10		173295	18405		444609	
season	shoushimin-series-s2	395	2		2025	SPRING		12		181182	18864		444609	
season	shunkashuutou-daikousha-haru-no-mai-s1	396	1		2026	SPRING		14		190143	19283		462446	
season	shuukan-ranobe-anime-s1	397	1		2025	SUMMER		12		198745	19465			
season	shuumatsu-touring-s1	398	1		2025	FALL		12		186920	19176		460608	
season	si-vis-the-sound-of-heroes-s1	399	1		2025	FALL		24		196553	19501		466237	
season	silent-witch-chinmoku-no-majo-no-kakushigoto-s1	400	1		2025	SUMMER		13		179966	18795		452832	
season	skip-to-loafer-s1	401	1		2023	SPRING		12		141911	16981		412696	
season	skip-to-loafer-s2	401	2		2026	WINTER		12		185657	19061			
season	slime-taoshite-300-nen-shiranai-uchi-ni-level-max-ni-s1	402	1		2021	SPRING		12		112608	15201		389377	
season	slime-taoshite-300-nen-shiranai-uchi-ni-level-max-ni-s2	402	2		2025	SPRING		12		143337	17110		389377	
season	snowball-earth-s1	403	1		2026	SPRING		13		196144	19477		465925	
season	sono-bisque-doll-wa-koi-wo-suru-s1	404	1		2022	WINTER		12		132405	16250		401233	
season	sono-bisque-doll-wa-koi-wo-suru-s2	404	2		2025	SUMMER		12		154768	17630		401233	
season	sorairo-utility-s1	405	1		2025	WINTER		12		174596	18484		445890	
movie	sore-ike-anpanman-chapon-no-hero-film	406			2025				えいがそれいけ! アンパンマン チャポンのヒーロー!|ja=えいがそれいけ! アンパンマン チャポンのヒーロー!|ja-Latn=Sore Ike! Anpanman: Chapon no Hero!	186542	19257			
season	sousei-no-aquarion-myth-of-emotions-s1	407	1		2025	WINTER		12		162921	13987		456359	
season	sousou-no-frieren-s1	408	1		2023	FALL		28		154587	17617		424536	
season	sousou-no-frieren-s2	408	2		2026	WINTER		10		182255	18886		424536	
season	sozai-saishuka-no-isekai-ryokouki-s1	409	1		2025	FALL		12		187663	19204		461265	
season	spy-x-family-s1	410	1		2022	SPRING		12		140960	16947		405920	
season	spy-x-family-s2p2	410	2		2022	FALL		13		142838	17061		405920	
season	spy-x-family-s3	410	3		2023	FALL		12		158927	17784		405920	
season	spy-x-family-s4	410	4		2025	FALL		13		177937	18677		405920	
season	sumikko-gurashi-koko-ga-ochitsukun-desu-s1	411	1		2025	SPRING		26		188884	19305			
movie	sumikko-gurashi-movie-4-sora-no-oukoku-to-futari-no-ko-film	412			2025				映映画 すみっコぐらし 空の王国とふたりのコ|ja=映映画 すみっコぐらし 空の王国とふたりのコ|ja-Latn=Sumikko Gurashi Movie 4: Sora no Oukoku to Futari no Ko	188522	19639			
movie	summer-pockets-naruse-shiroha-hen-film	413			2025				Summer Pockets 鳴瀬しろは編|ja=Summer Pockets 鳴瀬しろは編|ja-Latn=Summer Pockets: Naruse Shiroha-hen	206611				
movie	summer-pockets-sorakado-ao-hen-film	414			2025				Summer Pockets 空門蒼編|ja=Summer Pockets 空門蒼編|ja-Latn=Summer Pockets: Sorakado Ao-hen	206610				
movie	summer-pockets-tsumugi-wenders-hen-film	415			2025				Summer Pockets 紬ヴェンダース編|ja=Summer Pockets 紬ヴェンダース編|ja-Latn=Summer Pockets: Tsumugi Wenders-hen	206609				
season	summer-pockets-s1	416	1		2025	SPRING		26		143200	13693		451711	
movie	summer-pockets-film	416			2025				Summer Pockets 久島鴎編|ja=Summer Pockets 久島鴎編|ja-Latn=Summer Pockets Movie	195230	19596			
season	sylvanian-families-freya-no-wonder-days-s1	417	1		2025	FALL		12		198921	19590			
movie	synapusyu-the-movie-pushu-hoppe-dancing-party-film	418			2025				シナぷしゅ THE MOVIE ぷしゅほっぺダンシングPARTY|ja=シナぷしゅ THE MOVIE ぷしゅほっぺダンシングPARTY|ja-Latn=Synapusyu The Movie: Pushu Hoppe Dancing Party	193613				
movie	tabekko-doubutsu-the-movie-film	419			2025				たべっ子どうぶつ THE MOVIE|ja=たべっ子どうぶつ THE MOVIE|ja-Latn=Tabekko Doubutsu The Movie	180124	19048			
season	tadaima-ojamasaremasu-s1	420	1		2026	SPRING		12		202985	19736		470864	
season	taiyou-yori-mo-mabushii-hoshi-s1	421	1		2025	FALL		12		186621	19145		460096	
movie	tamala-2030-a-punk-cat-in-dark-film	422			2025				Tamala 2030: A Punk Cat in Dark	120756	19490			
season	tamon-kun-ima-docchi-s1	423	1		2026	WINTER		13		178005	18681		451101	
season	tasokare-hotel-s1	424	1		2025	WINTER		12		178495	18709		451531	
season	tate-no-yuusha-no-nariagari-s1	425	1		2019	WINTER		25		99263	13246		353712	
season	tate-no-yuusha-no-nariagari-s2	425	2		2022	SPRING		13		111321	15070		353712	
season	tate-no-yuusha-no-nariagari-s3	425	3		2023	FALL		12		111322	15071		353712	
season	tate-no-yuusha-no-nariagari-s4	425	4		2025	SUMMER		12		173780	18439		353712	
season	tensei-akujo-no-kuro-rekishi-s1	426	1		2025	FALL		12		174914	18497		446238	
season	tensei-shitara-dainana-ouji-datta-node-kimama-ni-majutsu-wo-s1	427	1		2024	SPRING		12		156415	17702		426834	
season	tensei-shitara-dainana-ouji-datta-node-kimama-ni-majutsu-wo-s2	427	2		2025	SUMMER		12		178090	18694		426834	
season	tensei-shitara-dragon-no-tamago-datta-s1	428	1		2026	WINTER		12		187941	19217		461466	
season	tensei-shitara-slime-datta-ken-s1	429	1		2018	FALL		24		101280	13871		352408	
season	tensei-shitara-slime-datta-ken-s2p1	429	2		2021	WINTER		12		108511	14767		352408	
season	tensei-shitara-slime-datta-ken-s2p2	429	2		2021	SUMMER		12		116742	15456		352408	
season	tensei-shitara-slime-datta-ken-s3	429	3		2024	SPRING		24		156822	17709		352408	
season	tensei-shitara-slime-datta-ken-s4	429	4		2026	SPRING		24		182205	18884		352408	
season	teogonia-s1	430	1		2025	SPRING		12		176702	18583		448537	
season	tetsunabe-no-jan-s1	431	1		2026	WINTER		12		204060	19768		471657	
movie	thunderbolt-fantasy-movie-touri-ken-yuuki-saishuushou-film	432			2025				Thunderbolt Fantasy 東離劍遊紀 最終章|ja=Thunderbolt Fantasy 東離劍遊紀 最終章|ja-Latn=Thunderbolt Fantasy Movie: Touri-ken Yuuki - Saishuushou	176432	18560			
movie	toemarok-film	433			2025				퇴마록|ko=퇴마록|ko-Latn=Toemarok	163785				
season	tomica-and-tom-s1	434	1		2025	SUMMER				196227				
season	tomica-heroes-jobraver-tokusou-gattai-robo-s1	435	1		2025	SUMMER		25		196229				
season	tomodachi-no-imouto-ga-ore-ni-dake-uzai-s1	436	1		2025	FALL		12		129195	16026		404174	
season	tondemo-skill-de-isekai-hourou-meshi-s1	437	1		2023	WINTER		12		156067	17689		426572	
season	tondemo-skill-de-isekai-hourou-meshi-s2	437	2		2025	FALL		12		170577	18257		426572	
season	tongari-boushi-no-atelier-s1	438	1		2026	SPRING		13		147105	17305		418666	
movie	tooi-san-wa-seishun-shitai-baka-to-smapho-to-romance-to-film	439			2025				遠井さん|ja=遠井さん|ja-Latn=Tooi-san wa Seishun Shitai! "Baka to SmaPho to Romance to"	193623				
movie	toritsukare-otoko-film	440			2025				トリツカレ男|ja=トリツカレ男|ja-Latn=Toritsukare Otoko	193294	19344			
season	tougen-anki-s1	441	1		2025	SUMMER		24		177474	18615		449843	
season	toujima-tanzaburou-wa-kamen-rider-ni-naritai-s1	442	1		2025	FALL		24		187464	19202		461118	
season	toumei-otoko-to-ningen-onna-sonouchi-fuufu-ni-naru-futari-s1	443	1		2026	WINTER		12		185039	19015		457201	
season	towa-no-yuugure-s1	444	1		2025	FALL		12		195153	19415		465214	
season	trigun-stampede-s1	445	1		2023	WINTER		12		151040	17464		421378	
season	trigun-stampede-s2	445	2		2026	WINTER		12	TRIGUN STAMPEDE (完結編)|en=Trigun Stargaze|ja=TRIGUN STAMPEDE (完結編)|ja-Latn=Trigun Stargaze	163144	17953		421378	
movie	trust-film	446			2025				Trust (Movie)	185901	19170			
season	tsuihousha-shokudou-e-youkoso-s1	447	1		2025	SUMMER		12		185544	19054		457843	
season	tsuyokute-new-saga-s1	448	1		2025	SUMMER		12		155838	17672		426199	
season	turkey-s1	449	1		2025	SUMMER		12		159483	17801		429452	
season	ubel-blatt-s1	450	1		2025	WINTER		12		175198	18499		446485	
season	uchuujin-muumuu-s1	451	1		2025	SPRING		24		185070	19018		457250	
season	uma-musume-cinderella-gray-s1	452	1		2025	SPRING		13		180516	18829		453673	
season	uma-musume-cinderella-gray-s2p2	452	2		2025	FALL		10		195240	19419		453673	
season	uniteup-uni-birth-s1	453	1		2025	WINTER		12		167742	18141		426861	
season	unnamed-memory-s1	454	1		2024	SPRING		12		158709	17767		428352	
season	unnamed-memory-s2	454	2		2025	WINTER		12		178550	18713		428352	
season	uruwashi-no-yoi-no-tsuki-s1	455	1		2026	WINTER		12		192507	19325		463481	
season	uso-tantei-tomanto-s1	456	1		2025	FALL		26		199008				
movie	uta-no-prince-sama-movie-taboo-night-kisses-film	457			2025				うたの☆プリンスさまっ♪ TABOO NIGHT XXXX|ja=うたの☆プリンスさまっ♪ TABOO NIGHT XXXX|ja-Latn=Uta no☆Prince-sama♪ Movie: Taboo Night Kisses	172393	18961			
season	utagoe-wa-mille-feuille-s1	458	1		2025	SUMMER		10		166215	18065		436237	
movie	versailles-no-bara-film	459			2025				ベルサイユのばら|ja=ベルサイユのばら|ja-Latn=Versailles no Bara	154392	17609			
movie	very-chubby-belly-film	460			2025				ベリーチャビーベリー|ja=ベリーチャビーベリー|ja-Latn=Very Chubby Belly	207350				
season	vigilante-boku-no-hero-academia-illegals-s1	461	1		2025	SPRING		13		185736	19069		458058	
season	vigilante-boku-no-hero-academia-illegals-s2	461	2		2026	WINTER		13		195322	19423		458058	
movie	virgin-punk-clockwork-girl-film	462			2025				ヴァージン・パンク|ja=ヴァージン・パンク|ja-Latn=Virgin Punk: Clockwork Girl	181449	18866		454529	
movie	wadachi-wo-koete-yuke-film	463			2025				轍を越えてゆけ|ja=轍を越えてゆけ|ja-Latn=Wadachi wo Koete Yuke	200642				
season	wandance-s1	464	1		2025	FALL		12		180436	18823		453600	
season	watari-kun-no-xx-ga-houkai-sunzen-s1	465	1		2025	SUMMER		26		169420	18203		439785	
season	watashi-ga-koibito-ni-nareru-wake-naijan-murimuri-muri-ja-s1	466	1		2025	SUMMER		12		184591	19001		456835	
season	watashi-ga-koibito-ni-nareru-wake-naijan-murimuri-muri-ja-s2	466	2		2026	WINTER		5		199112				
season	watashi-no-shiawase-na-kekkon-s1	467	1		2023	SUMMER		12		147103	17304		418665	
season	watashi-no-shiawase-na-kekkon-s2	467	2		2025	WINTER		13		169441	18205		418665	
season	watashi-wo-tabetai-hitodenashi-s1	468	1		2025	FALL		13		183385	18942		455749	
season	wind-breaker-s1	469	1		2024	SPRING		13		163270	17963		433088	
season	wind-breaker-s2	469	2		2025	SPRING		12		178680	18718		433088	
season	wistoria-s1	470	1		2024	SUMMER		12		174576	18482		445829	
season	wistoria-s2	470	2		2026	SPRING		12		182300	18889		445829	
season	witch-watch-s1	471	1		2025	SPRING		25		180367	18816		453127	
season	xi-yangyang-yu-hui-tailang-gu-guguai-jie-you-guguai-s1	472	1		2026	WINTER		60		207363				
season	xi-yangyang-yu-hui-tailang-kuang-ye-xin-yuzhou-s1	473	1		2025	SUMMER		60		196250				
season	xi-yangyang-yu-hui-tailang-qi-xia-da-yingjiu-s1	474	1		2025	WINTER		60		196249				
season	yami-shibai-16-s1	475	1		2026	WINTER		13		203939	19825		271591	
season	yami-shibai-s1	476	1		2013	SUMMER		13		19383	9964		271591	
season	yami-shibai-s2	476	2		2014	SUMMER		13		20669	10717		271591	
season	yami-shibai-s3	476	3		2016	WINTER		13		21473	11748		271591	
season	yami-shibai-s4	476	4		2017	WINTER		13		97890	12575		271591	
season	yami-shibai-s5	476	5		2017	SUMMER		13		98978	13219		271591	
season	yami-shibai-s6	476	6		2018	SUMMER		13		101743	14088		271591	
season	yami-shibai-s7	476	7		2019	SUMMER		13		109603	14922		271591	
season	yami-shibai-s8	476	8		2021	WINTER		13		126678	15879		271591	
season	yami-shibai-s9	476	9		2021	SUMMER		13		135108	16363		271591	
season	yami-shibai-s10	476	10		2024	SUMMER		13		177922	18754		271591	
season	yami-shibai-s11	476	11		2025	WINTER		13		185088	19086		271591	
season	yami-shibai-s12	476	12		2025	SUMMER		13		194088	19426		271591	
season	yano-kun-no-futsuu-no-hibi-s1	477	1		2025	FALL		12		183965	18971		453230	
season	yasei-no-last-boss-ga-arawareta-s1	478	1		2025	FALL		12		180523	18831		453694	
movie	yell-for-you-film	479			2025				エールフォーユー|ja=エールフォーユー|ja-Latn=Yell For You	187582				
movie	yeon-ui-pyeonji-film	480			2025				연의 편지|ko=연의 편지|ko-Latn=Yeon-ui Pyeonji	163788				
season	yofukashi-no-uta-s1	481	1		2022	SUMMER		13		141391	16971		412374	
season	yofukashi-no-uta-s2	481	2		2025	SUMMER		12		175914	18531		412374	
season	yomi-no-tsugai-s1	482	1		2026	SPRING		24		195600	19451		452711	
season	yoroi-shin-den-samurai-troopers-s1	483	1		2026	WINTER		12		194318	19380		464693	
movie	yoru-no-humming-film	484			2025				夜のハミング|ja=夜のハミング|ja-Latn=Yoru no Humming	207598				
season	youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e-s1	485	1		2017	SUMMER		12		98659	13153		329822	
season	youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e-s2	485	2		2022	SUMMER		13		145545	17208		329822	
season	youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e-s3	485	3		2024	WINTER		13		146066	17237		329822	
season	youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e-s4	485	4		2026	SPRING		12	Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: Ninensei-hen (ようこそ実力至上主義の教室へ 2年生編)|ja=Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: Ninensei-hen (ようこそ実力至上主義の教室へ 2年生編)|ja-Latn=4th Season: 2-nensei-hen 1 Gakki	180745	18844		329822	
season	your-forma-s1	486	1		2025	SPRING		13		167142	18117		436400	
season	youtunya-s1	487	1		2023	SPRING		15		162717	17923			
season	youtunya-s2	487	2		2024	SPRING		12		176635				
season	youtunya-s3	487	3		2025	SPRING		10		189602				
season	yowayowa-sensei-s1	488	1		2026	SPRING		12		185211	19024		457471	
season	yozakura-san-chi-no-daisakusen-s1	489	1		2024	SPRING		27		158898	17773		424019	
season	yozakura-san-chi-no-daisakusen-s2	489	2		2026	SPRING		12		182578	18900		424019	
season	yurukawa-mell-chan-s1	490	1		2025	SPRING		13		189716				
season	yuusha-kei-ni-shosu-choubatsu-yuusha-9004-tai-keimu-kiroku-s1	491	1		2026	WINTER		12		167152	18124		437266	
season	yuusha-no-kuzu-s1	492	1		2026	WINTER		24		187989	19219		461513	
season	yuusha-party-ni-kawaii-ko-ga-ita-node-kokuhaku-shitemita-s1	493	1		2026	WINTER		13		195515	19440		465505	
season	yuusha-party-wo-oidasareta-kiyoubinbou-s1	494	1		2026	WINTER		12		187264	19190		460903	
season	yuusha-party-wo-tsuihou-sareta-shiromadoushi-s-rank-s1	495	1		2025	SUMMER		12		179885	18782		452713	
movie	zashikiro-film	496			2025				座敷牢|ja=座敷牢|ja-Latn=Zashikiro	199373				
season	zatsu-tabi-that-s-journey-s1	497	1		2025	SPRING		12		165445	18046		435343	
season	zenryoku-usagi-2023-s1	498	1		2023	FALL		12		145000	17190			
season	zenryoku-usagi-2023-s2	498	2		2025	SPRING		12		184182	18981			
season	zenshuu-s1	499	1		2025	WINTER		12		176273	18547		447955	
season	zombie-no-afureta-sekai-de-ore-dake-ga-osowarenai-s1	500	1		2026	WINTER		12		174427	18462			
movie	zombieland-saga-movie-yumeginga-paradise-film	501			2025				ゾンビランドサガ ゆめぎんがパラダイス|ja=ゾンビランドサガ ゆめぎんがパラダイス|ja-Latn=Zombieland Saga Movie: Yumeginga Paradise	140337	16911			
season	zutaboro-reijou-wa-ane-no-moto-konyakusha-ni-dekiai-sareru-s1	502	1		2025	SUMMER		12		179879	18781		452712	
!characters	id	file	names	series
akane-suoh	aishiteru-game-wo-owarasetai.yaml	蘇芳アカネ|en=Akane Suoh|ja=蘇芳アカネ	10
haruto-yamabuki	aishiteru-game-wo-owarasetai.yaml	山吹陽斗|en=Haruto Yamabuki|ja=山吹陽斗	10
hayato-ishiba	aishiteru-game-wo-owarasetai.yaml	飯柴隼人|en=Hayato Ishiba|ja=飯柴隼人	10
hinako-hanaba	aishiteru-game-wo-owarasetai.yaml	花葉雛子|en=Hinako Hanaba|ja=花葉雛子	10
kakeru-chigusa	aishiteru-game-wo-owarasetai.yaml	千草駆流|en=Kakeru Chigusa|ja=千草駆流	10
kazane-shirayuri	aishiteru-game-wo-owarasetai.yaml	白百合風音|en=Kazane Shirayuri|ja=白百合風音	10
marika-yanagi	aishiteru-game-wo-owarasetai.yaml	柳茉莉花|en=Marika Yanagi|ja=柳茉莉花	10
masaru-shinonome	aishiteru-game-wo-owarasetai.yaml	東雲匡琉|en=Masaru Shinonome|ja=東雲匡琉	10
mei-oguri	aishiteru-game-wo-owarasetai.yaml	小栗芽衣|en=Mei Oguri|ja=小栗芽衣	10
mika-mihashi	aishiteru-game-wo-owarasetai.yaml	三橋ミカ|en=Mika Mihashi|ja=三橋ミカ	10
miku-sakura	aishiteru-game-wo-owarasetai.yaml	桜みく|en=Miku Sakura|ja=桜みく	10
natsuki-moegi	aishiteru-game-wo-owarasetai.yaml	萌木菜月|en=Natsuki Moegi|ja=萌木菜月	10
riku-chikamasa	aishiteru-game-wo-owarasetai.yaml	近政陸空|en=Riku Chikamasa|ja=近政陸空	10
rio-unohana	aishiteru-game-wo-owarasetai.yaml	卯ノ花梨生|en=Rio Unohana|ja=卯ノ花梨生	10
ryotaro-fuji	aishiteru-game-wo-owarasetai.yaml	藤遼太郎|en=Ryōtarō Fuji|ja=藤遼太郎	10
wakana-asagi	aishiteru-game-wo-owarasetai.yaml	浅葱若菜|en=Wakana Asagi|ja=浅葱若菜	10
yukiya-asagi	aishiteru-game-wo-owarasetai.yaml	浅葱優希也|en=Yukiya Asagi|ja=浅葱優希也	10
akane-osaki	akane-banashi.yaml	桜咲朱音|en=Akane Osaki|ja=桜咲朱音	11
asta	black-clover.yaml	アスタ|en=Asta|ja=アスタ	41
heath-grice	black-clover.yaml	ヒース・グライス|en=Heath Grice|ja=ヒース・グライス	41
lotus-whomalt	black-clover.yaml	ロータス・フーモルト|en=Lotus Whomalt|ja=ロータス・フーモルト	41
luck-voltia	black-clover.yaml	ラック・ボルティア|en=Luck Voltia|ja=ラック・ボルティア	41
magna-swing	black-clover.yaml	マグナ・スウィング|en=Magna Swing|ja=マグナ・スウィング	41
mimosa-vermillion	black-clover.yaml	ミモザ・ヴァーミリオン|en=Mimosa Vermillion|ja=ミモザ・ヴァーミリオン	41
noelle-silva	black-clover.yaml	ノエル・シルヴァ|en=Noelle Silva|ja=ノエル・シルヴァ	41
revchi-salik	black-clover.yaml	レブチ・サリーク|en=Revchi Salik|ja=レブチ・サリーク	41
sekke-bronzazza	black-clover.yaml	セッケ・ブロンザッザ|en=Sekke Bronzazza|ja=セッケ・ブロンザッザ	41
yami-sukehiro	black-clover.yaml	ヤミ・スケヒロ|en=Yami Sukehiro|ja=ヤミ・スケヒロ	41
luna	champignon-no-majo.yaml	ルーナ|en=Luna|ja=ルーナ	57
tanjiro-kamado	demon-slayer.yaml	竈門炭治郎|en=Tanjirō Kamado|ja=竈門炭治郎	85
aoi-kanzaki	demon-slayer.yaml	神崎アオイ|en=Aoi Kanzaki|ja=神崎アオイ	85
genya-shinazugawa	demon-slayer.yaml	不死川玄弥|en=Genya Shinazugawa|ja=不死川玄弥	85
giyu-tomioka	demon-slayer.yaml	冨岡義勇|en=Giyū Tomioka|ja=冨岡義勇	85
inosuke-hashibira	demon-slayer.yaml	嘴平伊之助|en=Inosuke Hashibira|ja=嘴平伊之助	85
kagaya-ubuyashiki	demon-slayer.yaml	産屋敷耀哉|en=Kagaya Ubuyashiki|ja=産屋敷耀哉	85
kanao-tsuyuri	demon-slayer.yaml	栗花落カナヲ|en=Kanao Tsuyuri|ja=栗花落カナヲ	85
kanata-ubuyashiki	demon-slayer.yaml	産屋敷かなた|en=Kanata Ubuyashiki|ja=産屋敷かなた	85
makomo	demon-slayer.yaml	真菰|en=Makomo|ja=真菰	85
muzan-kibutsuji	demon-slayer.yaml	鬼舞辻無惨|en=Muzan Kibutsuji|ja=鬼舞辻無惨	85
nezuko-kamado	demon-slayer.yaml	竈門禰󠄀豆子|en=Nezuko Kamado|ja=竈門禰󠄀豆子	85
sabito	demon-slayer.yaml	錆兎|en=Sabito|ja=錆兎	85
sakonji-urokodaki	demon-slayer.yaml	鱗滝左近次|en=Sakonji Urokodaki|ja=鱗滝左近次	85
suma	demon-slayer.yaml	須磨|en=Suma|ja=須磨	85
yoriichi-tsugikuni	demon-slayer.yaml	継国縁壱|en=Yoriichi Tsugikuni|ja=継国縁壱	85
zenitsu-agatsuma	demon-slayer.yaml	我妻善逸|en=Zenitsu Agatsuma|ja=我妻善逸	85
shinra-kusakabe	enen-no-shouboutai.yaml	森羅日下部|en=Shinra Kusakabe|ja=森羅日下部	96
tamaki-kotatsu	enen-no-shouboutai.yaml	環古達|en=Tamaki Kotatsu|ja=環古達	96
artoria-pendragon	fate.yaml	セイバー|en=Saber|ja=セイバー	100|101
archer	fate.yaml	アーチャー|en=Archer|ja=アーチャー	100
assassin	fate.yaml	アサシン|en=Assassin|ja=アサシン	100
berserker	fate.yaml	バーサーカー|en=Berserker|ja=バーサーカー	100
caster	fate.yaml	キャスター|en=Caster|ja=キャスター	100
enkidu	fate.yaml	エンキドゥ|en=Enkidu|ja=エンキドゥ	102
ereshkigal	fate.yaml	エレシュキガル|en=Ereshkigal|ja=エレシュキガル	102
gilgamesh	fate.yaml	ギルガメッシュ|en=Gilgamesh|ja=ギルガメッシュ	100|102|101
illyasviel-von-einzbern	fate.yaml	イリヤスフィール·フォン·アインツベルン|en=Illyasviel von Einzbern|ja=イリヤスフィール·フォン·アインツベルン	100|101
irisviel-von-einzbern	fate.yaml	アイリスフィール・フォン・アインツベルン|en=Irisviel von Einzbern|ja=アイリスフィール・フォン・アインツベルン	101
iskandar	fate.yaml	イスカンダル|en=Iskandar|ja=イスカンダル	101
kirei-kotomine	fate.yaml	言峰綺礼|en=Kirei Kotomine|ja=言峰綺礼	100|101
kiritsugu-emiya	fate.yaml	衛宮切嗣|en=Kiritsugu Emiya|ja=衛宮切嗣	100|101
lancelot	fate.yaml	バーサーカー|en=Lancelot|ja=バーサーカー	101
lancer	fate.yaml	ランサー|en=Lancer|ja=ランサー	100
no-name-assassin	fate.yaml	名も無きアサシン|en=No Name Assassin|ja=名も無きアサシン	102
richard-i	fate.yaml	リチャード1世|en=Richard I|ja=リチャード1世	102
rider	fate.yaml	ライダー|en=Rider|ja=ライダー	100
rin-tohsaka	fate.yaml	遠坂凛|en=Rin Tohsaka|ja=遠坂凛	100|101
sakura-mato	fate.yaml	間桐桜|en=Sakura Matō|ja=間桐桜	100
shinji-mato	fate.yaml	間桐慎二|en=Shinji Matō|ja=間桐慎二	100
shiro-emiya	fate.yaml	衛宮士郎|en=Shirō Emiya|ja=衛宮士郎	100
taiga-fujimura	fate.yaml	藤村大河|en=Taiga Fujimura|ja=藤村大河	100
waver-velvet	fate.yaml	ウェイバー・ベルベット|en=Waver Velvet|ja=ウェイバー・ベルベット	101
saichi-sugimoto	golden-kamuy.yaml	杉元佐一|en=Saichi Sugimoto|ja=杉元佐一	129
hikari-hoshimiya	haibara-kun-no-tsuyokute-seishun-new-game.yaml	星宮陽花里|en=Hikari Hoshimiya|ja=星宮陽花里	138
miori-motomiya	haibara-kun-no-tsuyokute-seishun-new-game.yaml	本宮美織|en=Miori Motomiya|ja=本宮美織	138
natsuki-haibara	haibara-kun-no-tsuyokute-seishun-new-game.yaml	灰原夏希|en=Natsuki Haibara|ja=灰原夏希	138
reita-shiratori	haibara-kun-no-tsuyokute-seishun-new-game.yaml	白鳥怜太|en=Reita Shiratori|ja=白鳥怜太	138
tatsuya-nagiura	haibara-kun-no-tsuyokute-seishun-new-game.yaml	凪浦竜也|en=Tatsuya Nagiura|ja=凪浦竜也	138
uta-sakura	haibara-kun-no-tsuyokute-seishun-new-game.yaml	佐倉詩|en=Uta Sakura|ja=佐倉詩	138
yuino-nanase	haibara-kun-no-tsuyokute-seishun-new-game.yaml	七瀬唯乃|en=Yuino Nanase|ja=七瀬唯乃	138
izumi-sano	hanazakari-no-kimitachi-e.yaml	Izumi Sano|en=Izumi Sano	142
mizuki-ashiya	hanazakari-no-kimitachi-e.yaml	芦屋瑞稀|en=Mizuki Ashiya|ja=芦屋瑞稀	142
